0.086257;0.256556;-0.028018;9.777129
0.087425;0.365097;-0.028274;9.791354
0.084013;-0.369005;-0.024445;9.753929
0.085551;-0.034232;-0.025619;9.769415
0.086214;0.113833;-0.026078;9.779260
0.087694;0.323319;-0.026780;9.794209
0.085183;-0.044979;-0.024698;9.764256
0.087199;0.140529;-0.025651;9.776591
0.088410;0.262058;-0.026265;9.788446
0.085002;-0.416803;-0.023058;9.761852
0.087074;-0.137355;-0.024425;9.770645
0.088987;0.166768;-0.026295;9.788103
0.087597;0.337671;-0.027601;9.799287
0.083243;0.304935;-0.027662;9.807498
0.074215;-0.536849;-0.023451;9.760948
0.066382;-0.246771;-0.023766;9.773591
0.057973;-0.059398;-0.022742;9.784200
0.047572;0.074850;-0.020276;9.788295
0.035751;-0.004311;-0.015487;9.787867
0.017103;-0.030719;-0.008617;9.790002
0.166286;-0.496459;-0.004727;9.767899
0.272156;-0.244247;-0.012029;9.774466
0.335728;-0.069122;-0.028411;9.782610
0.374063;0.219682;-0.057161;9.794652
0.362966;0.288350;-0.090331;9.807119
0.334082;0.338473;-0.130134;9.821383
0.190264;-0.369259;-0.148735;9.805908
0.176101;-0.130018;-0.196997;9.810146
0.162676;0.002436;-0.245247;9.817673
0.157035;0.130071;-0.294741;9.825837
0.163154;0.245565;-0.348059;9.836099
0.055211;-0.303559;-0.358574;9.805297
0.095815;-0.024270;-0.410684;9.815320
0.142711;0.197153;-0.464401;9.828888
0.162271;0.253518;-0.506461;9.836994
0.173441;0.251395;-0.542912;9.844936
0.061586;-0.319804;-0.526665;9.812324
0.090429;-0.125528;-0.554943;9.819944
0.118587;0.029963;-0.581262;9.830029
0.135918;0.137560;-0.601030;9.837223
0.169475;0.303008;-0.627654;9.850889
0.024925;-0.380427;-0.569536;9.809603
0.058784;-0.121650;-0.582898;9.816129
0.077042;-0.024629;-0.584835;9.826049
0.110733;0.166343;-0.592724;9.838015
0.141959;0.324980;-0.600174;9.851006
0.017416;-0.337758;-0.524270;9.803515
0.032111;-0.204312;-0.518293;9.792789
0.067369;0.042477;-0.519067;9.811073
0.099307;0.234311;-0.518037;9.828827
0.109410;0.285441;-0.507172;9.837357
-0.000749;-0.431203;-0.421883;9.776426
0.033097;-0.128508;-0.415248;9.794887
0.041288;-0.070531;-0.393662;9.801732
0.052740;0.045155;-0.373896;9.808139
0.060416;0.123617;-0.353928;9.814388
0.002406;-0.337956;-0.288216;9.771968
0.030924;0.002048;-0.280897;9.789070
0.038313;0.115522;-0.263881;9.795548
0.048760;0.279035;-0.252329;9.807793
0.051304;0.352305;-0.239434;9.818403
-0.006433;-0.403347;-0.179938;9.762374
0.002227;-0.151217;-0.169633;9.771034
0.006398;0.022297;-0.158054;9.786195
0.007014;0.181305;-0.145874;9.791845
-0.023065;-0.484792;-0.097146;9.731999
-0.021731;-0.169181;-0.083942;9.745837
-0.024478;0.083575;-0.070167;9.762087
-0.034919;0.288389;-0.053511;9.771612
-0.047684;0.252788;-0.030520;9.775363
-0.043605;-0.453354;0.004972;9.738376
-0.073808;-0.055350;0.027606;9.756124
-0.097161;-0.021903;0.055332;9.761088
-0.128388;0.074646;0.087773;9.771040
-0.139459;0.128290;0.124502;9.781717
-0.147165;0.245930;0.167364;9.795992
-0.054508;-0.220183;0.193391;9.767176
-0.060523;-0.038123;0.235333;9.780353
-0.067023;0.104722;0.279031;9.793039
-0.091227;0.222693;0.328534;9.809609
-0.017289;-0.367476;0.345717;9.793321
-0.109100;-0.258277;0.391877;9.805050
-0.245661;-0.370344;0.437969;9.825119
0.165572;-0.059970;0.494145;9.805219
0.449733;0.115832;0.517924;9.789493
0.711250;-0.417658;0.464914;9.787753
0.774447;-0.004778;0.443327;9.791189
0.744490;0.137058;0.391719;9.801056
0.665509;0.389322;0.319615;9.816494
0.442519;-0.257248;0.217570;9.829467
0.349850;0.013363;0.119926;9.825840
0.259491;0.098818;0.016440;9.831859
0.203392;0.200624;-0.095726;9.841156
0.169001;0.213037;-0.207142;9.848987
0.036534;-0.357976;-0.300041;9.836060
0.083038;-0.132258;-0.409071;9.839539
0.145754;0.067608;-0.518435;9.849605
0.201077;0.215264;-0.621099;9.860839
0.220978;0.206958;-0.708765;9.870549
0.073567;-0.317678;-0.738827;9.835626
0.140287;-0.049574;-0.818489;9.852953
0.180905;0.081794;-0.883871;9.869637
0.033433;-0.346085;-0.872568;9.850252
0.106925;-0.026569;-0.927815;9.864585
0.149557;0.103735;-0.964983;9.880727
0.179097;0.204602;-0.990917;9.896332
0.187937;0.216331;-1.002301;9.908294
0.017057;-0.252618;-0.913040;9.864018
0.100487;0.056924;-0.930543;9.892453
0.131115;0.164663;-0.922314;9.900011
0.155173;0.242845;-0.909232;9.911718
0.146941;0.191013;-0.878136;9.914961
-0.018233;-0.412591;-0.752717;9.842723
0.056458;-0.024529;-0.748278;9.868124
0.073028;0.035241;-0.714229;9.878199
0.103222;0.176659;-0.687496;9.890507
0.120739;0.235207;-0.655735;9.901075
-0.011106;-0.413883;-0.527929;9.826921
0.022765;-0.194899;-0.496984;9.845468
0.044636;-0.082567;-0.462113;9.853505
0.071454;0.074859;-0.435568;9.862452
-0.001617;-0.383406;-0.347343;9.812075
0.044159;-0.036840;-0.339925;9.825659
0.059936;0.060093;-0.322016;9.837137
0.080871;0.216352;-0.312234;9.848385
0.091261;0.278889;-0.303738;9.856685
0.006029;-0.407025;-0.231148;9.789347
0.031644;-0.173166;-0.228221;9.806207
0.053815;0.001722;-0.228710;9.815564
0.064958;0.087090;-0.225718;9.816854
0.072833;0.132183;-0.224586;9.819630
0.006168;-0.526391;-0.177443;9.768328
0.045335;-0.135741;-0.193858;9.785936
0.064550;0.025607;-0.202782;9.792951
0.076003;0.121669;-0.208528;9.794680
0.088897;0.210013;-0.217333;9.801252
0.034130;-0.381596;-0.187204;9.762621
0.062722;-0.076068;-0.201431;9.772969
0.083050;0.085889;-0.214050;9.780531
0.104979;0.219574;-0.227008;9.790191
0.056313;-0.391541;-0.201704;9.759553
0.104442;-0.099814;-0.219721;9.769722
0.150136;-0.011375;-0.235322;9.778992
0.217169;-0.050326;-0.251998;9.787170
0.095773;-0.450843;-0.240046;9.771243
0.069254;-0.165388;-0.261182;9.778456
0.049631;0.045405;-0.281064;9.787247
0.049819;0.308734;-0.304226;9.799772
0.063857;0.517679;-0.327974;9.816085
-0.008839;-0.238256;-0.296142;9.793884
0.017280;-0.059151;-0.306115;9.791327
0.041830;0.016191;-0.310841;9.801289
0.074112;0.192126;-0.317617;9.810481
0.087486;0.189600;-0.314861;9.812618
0.035795;-0.423453;-0.273984;9.774963
0.069226;-0.044221;-0.278893;9.789100
0.086335;0.127728;-0.276798;9.796604
0.095223;0.239213;-0.272198;9.804539
0.100083;0.295970;-0.266517;9.813723
0.050598;-0.275745;-0.227033;9.781247
0.067419;-0.000065;-0.225488;9.792405
0.077163;0.128717;-0.220845;9.800644
0.080132;0.170982;-0.212476;9.806154
-0.014167;-0.921635;-0.138524;9.738385
0.022472;-0.386572;-0.140037;9.761332
0.052257;0.079237;-0.142238;9.765861
0.075762;0.468186;-0.146530;9.777193
0.098165;0.795049;-0.155504;9.798992
0.103143;0.801961;-0.158759;9.828935
0.066016;-0.005591;-0.137044;9.810442
0.074058;0.136276;-0.143125;9.812038
0.076071;0.087522;-0.143906;9.821737
0.080761;0.105322;-0.144662;9.826165
0.089034;0.181528;-0.147280;9.834222
0.098937;0.274775;-0.151282;9.845137
0.062776;-0.466013;-0.127050;9.746623
0.074027;-0.219817;-0.129436;9.768519
0.085080;-0.055837;-0.131299;9.779771
0.094921;0.078311;-0.133326;9.784692
0.100954;0.139785;-0.134393;9.789315
0.067905;-0.546483;-0.113544;9.740214
0.083445;-0.231559;-0.118530;9.758345
0.101078;0.073680;-0.126485;9.777306
0.110922;0.214843;-0.131454;9.781877
0.117932;0.272724;-0.136012;9.789764
0.126788;0.341157;-0.143149;9.802163
0.094508;-0.297310;-0.129273;9.759428
0.109165;-0.098188;-0.137093;9.769416
0.125012;0.061722;-0.146763;9.778964
0.143036;0.213898;-0.158866;9.788013
0.158374;0.260895;-0.170382;9.794681
0.128192;-0.174615;-0.159182;9.752833
0.137600;-0.030986;-0.173137;9.760594
0.128935;0.102526;-0.187135;9.765469
0.112930;0.294695;-0.205055;9.777024
0.078002;0.303934;-0.215408;9.782628
-0.008680;-0.235784;-0.195975;9.736080
-0.038267;0.027428;-0.202391;9.749938
-0.075866;0.237470;-0.202140;9.758214
-0.124892;0.227968;-0.188450;9.762162
-0.177593;-0.552368;-0.147238;9.720628
0.062410;-0.263870;-0.125395;9.736494
0.239963;-0.164604;-0.113523;9.741127
0.368823;-0.063852;-0.111303;9.752003
0.429696;0.013934;-0.119046;9.766932
0.355768;-0.417166;-0.114501;9.772535
0.349332;-0.051558;-0.147491;9.784388
0.304842;0.101677;-0.182854;9.799636
0.280652;0.327384;-0.233156;9.816230
0.123054;-0.158324;-0.249017;9.831546
0.137117;0.113437;-0.310123;9.833686
0.140009;0.202129;-0.368423;9.844625
0.127794;0.151639;-0.417102;9.855597
-0.010888;-0.471286;-0.416275;9.849945
0.046274;-0.214676;-0.475040;9.854218
0.085747;-0.079602;-0.528201;9.857150
0.126633;0.078023;-0.582682;9.865054
0.139818;0.118943;-0.627649;9.873021
0.002457;-0.350147;-0.612062;9.864705
0.048675;-0.114697;-0.659362;9.864971
0.098099;0.066655;-0.708738;9.872152
0.115810;0.140599;-0.742833;9.879701
0.138611;0.212788;-0.778217;9.889673
0.141587;0.198364;-0.803833;9.896689
0.002276;-0.262234;-0.757785;9.880136
0.055021;-0.038713;-0.787876;9.882111
0.075245;0.032584;-0.802400;9.883927
0.120398;0.189079;-0.827675;9.893190
-0.013628;-0.248689;-0.757123;9.867418
0.047494;0.019313;-0.775930;9.871197
0.067071;0.087829;-0.774725;9.874178
0.079010;0.133488;-0.767183;9.878784
0.106413;0.218457;-0.768137;9.886366
-0.045280;-0.387505;-0.662960;9.849198
-0.006494;-0.172311;-0.656949;9.850649
0.012611;-0.092654;-0.636573;9.853991
0.046416;0.064890;-0.624899;9.858910
0.070365;0.174201;-0.610869;9.864017
-0.020075;-0.205457;-0.517740;9.832138
0.009037;-0.042252;-0.499983;9.838237
0.030724;0.085738;-0.480943;9.842991
0.056711;0.226893;-0.468524;9.849777
0.064956;0.257519;-0.451449;9.853977
-0.026361;-0.333354;-0.367737;9.818202
-0.013354;-0.219392;-0.353006;9.807252
0.016943;0.011016;-0.346423;9.819320
0.032155;0.124826;-0.334633;9.823620
0.036640;0.155995;-0.317403;9.826076
0.042718;0.186840;-0.302973;9.830943
0.000823;-0.175612;-0.248623;9.800084
0.011855;-0.066611;-0.235623;9.804078
0.021578;0.036579;-0.222955;9.808529
0.033053;0.165184;-0.214338;9.815123
0.003012;-0.230798;-0.175469;9.794194
0.011983;-0.063243;-0.167350;9.792812
0.016584;0.021187;-0.157974;9.800145
0.019983;0.114714;-0.148492;9.805005
0.022869;0.198697;-0.139802;9.810075
-0.004119;-0.424281;-0.100166;9.778096
0.003630;-0.170957;-0.092367;9.783563
0.010807;0.080247;-0.086561;9.792430
0.011177;0.150368;-0.074536;9.793678
0.010263;0.194274;-0.061972;9.799297
0.006786;-0.328638;-0.035363;9.778349
0.006252;-0.119083;-0.023958;9.781243
0.004828;-0.025200;-0.010553;9.786646
0.001267;0.148371;0.003430;9.794090
-0.002156;0.220720;0.018844;9.800036
0.013284;-0.307741;0.039422;9.780429
0.009605;-0.177729;0.055053;9.771377
-0.000397;0.024755;0.072408;9.780217
0.000011;0.102270;0.090046;9.785972
0.006406;0.186453;0.108053;9.794101
0.020902;0.197501;0.124935;9.799882
0.073215;-0.382138;0.131716;9.767308
0.078034;-0.110527;0.144568;9.774839
0.084895;0.006177;0.153566;9.781238
0.089470;0.149020;0.160041;9.788188
0.115468;-0.292903;0.152933;9.770798
0.111231;-0.095193;0.152029;9.773317
0.106596;0.009627;0.147857;9.779427
0.101136;0.075562;0.141415;9.781900
0.141121;-0.420392;0.118101;9.763514
0.160764;-0.128992;0.100103;9.770981
0.166851;0.034129;0.077299;9.774665
0.168536;0.235001;0.049569;9.782591
0.161578;0.288333;0.019189;9.790996
0.151133;0.314182;-0.012848;9.799220
0.111746;-0.213102;-0.046494;9.779020
0.113575;0.008969;-0.081435;9.784976
0.111762;0.084938;-0.113960;9.789687
0.117653;0.212055;-0.146657;9.797730
0.117873;0.197214;-0.176696;9.801447
0.075353;-0.323680;-0.194480;9.773876
0.100050;-0.001492;-0.225611;9.785663
0.107081;0.051769;-0.248483;9.786699
0.121255;0.177822;-0.271679;9.795879
0.075050;-0.286625;-0.272756;9.777358
0.091719;-0.076488;-0.290682;9.781623
0.107454;0.061105;-0.306642;9.790842
0.118945;0.166512;-0.319828;9.797934
0.135464;0.288511;-0.334427;9.807985
0.060298;-0.364889;-0.309247;9.776923
0.081943;-0.117624;-0.319879;9.783291
0.098509;0.022111;-0.327538;9.792878
0.133137;0.305248;-0.344081;9.807420
0.062959;-0.283807;-0.312368;9.777642
0.081715;-0.060411;-0.318313;9.782234
0.106366;0.122214;-0.327541;9.796463
0.111558;0.156413;-0.328479;9.801215
0.116296;0.173851;-0.329648;9.808394
0.125792;0.208573;-0.334040;9.817384
0.071520;-0.195934;-0.303942;9.787003
0.083447;-0.086693;-0.305714;9.793280
0.095277;0.011026;-0.307750;9.799307
0.112994;0.136825;-0.314625;9.808883
0.052028;-0.335719;-0.283880;9.785236
0.072938;-0.131145;-0.290271;9.788566
0.088064;-0.027839;-0.295801;9.796332
0.099990;0.065504;-0.301141;9.802745
0.127037;0.237574;-0.316512;9.814378
0.133940;0.232087;-0.324725;9.820363
0.056430;-0.370561;-0.294025;9.791139
0.082584;-0.176055;-0.308246;9.795580
0.118372;0.018415;-0.328498;9.806880
0.136652;0.106276;-0.343121;9.810587
0.154011;0.162837;-0.359480;9.818714
0.072402;-0.273987;-0.331416;9.779978
0.098023;0.040685;-0.361280;9.794846
-0.014945;-0.435511;-0.330879;9.777701
-0.031342;-0.367606;-0.332053;9.776858
-0.019909;-0.012908;-0.353123;9.790587
-0.091447;-0.291348;-0.322845;9.785714
-0.072653;0.105445;-0.333301;9.789731
-0.066699;0.313394;-0.334398;9.794948
-0.098560;-0.074824;-0.293647;9.799046
-0.094930;0.161587;-0.279482;9.794186
-0.103250;0.249988;-0.255047;9.800516
-0.122607;0.248172;-0.219522;9.805425
0.088420;0.272510;-0.185567;9.810977
0.207573;-0.325010;-0.138428;9.784384
0.324237;-0.071761;-0.132654;9.791170
0.374791;0.071750;-0.138436;9.800041
0.368571;0.125399;-0.150802;9.804930
0.336104;0.186419;-0.173757;9.816046
0.279413;0.168367;-0.200928;9.823460
0.126868;-0.302520;-0.199415;9.778133
0.096266;-0.145713;-0.238666;9.784078
0.078452;-0.026792;-0.277819;9.799108
0.081483;0.128444;-0.322095;9.811962
-0.001899;-0.297456;-0.328189;9.791840
0.044477;0.008667;-0.377153;9.802798
0.083204;0.173942;-0.422530;9.818181
0.119749;0.313282;-0.463930;9.832300
0.137110;0.315093;-0.495475;9.843258
0.046952;-0.202297;-0.471567;9.790108
0.089242;0.046888;-0.502042;9.811824
0.101202;0.103294;-0.515492;9.820229
0.117539;0.195123;-0.527958;9.832855
0.132900;0.264425;-0.537442;9.847468
0.031756;-0.341224;-0.482059;9.795006
0.060908;-0.087334;-0.483917;9.812439
0.082801;0.055435;-0.480612;9.824361
0.101449;0.182307;-0.474612;9.835232
0.032907;-0.281801;-0.415086;9.792154
0.065753;0.014790;-0.409585;9.810098
0.080717;0.120224;-0.395371;9.819374
0.088294;0.175763;-0.377547;9.825907
0.010328;-0.472836;-0.306319;9.773403
0.042628;-0.117393;-0.298160;9.792231
0.056324;0.003856;-0.282034;9.800875
0.072830;0.176984;-0.270689;9.811378
0.084002;0.287751;-0.259710;9.823506
0.026432;-0.369284;-0.205625;9.774397
0.049962;-0.052409;-0.203768;9.787653
0.058426;0.040366;-0.195047;9.800974
0.064352;0.128096;-0.186027;9.807159
0.075093;0.272396;-0.183327;9.820027
0.036340;-0.255613;-0.143894;9.765290
0.047401;-0.068151;-0.140068;9.781841
0.059386;0.152922;-0.139302;9.794451
0.064827;0.253746;-0.136737;9.801377
0.032404;-0.393591;-0.107046;9.757104
0.041429;-0.137093;-0.106263;9.765688
0.049148;0.058101;-0.106447;9.781159
0.051409;0.160790;-0.103693;9.786071
0.054496;0.299302;-0.102834;9.798883
0.053447;0.300155;-0.098978;9.805243
0.029535;-0.558150;-0.072626;9.742707
0.031835;-0.247334;-0.070697;9.758196
0.031003;-0.099482;-0.065556;9.768417
0.029588;0.123328;-0.059890;9.776132
0.025248;0.264603;-0.052547;9.784332
0.020856;-0.263401;-0.032689;9.734613
0.011992;0.125187;-0.024681;9.754214
0.010229;0.223178;-0.013069;9.764063
0.011401;0.274674;0.000466;9.774550
0.010085;0.397084;0.015522;9.792597
0.041669;-0.538867;0.031247;9.740636
0.029993;-0.281293;0.045876;9.751600
0.014310;-0.162669;0.062074;9.760838
-0.010723;-0.159234;0.079014;9.760895
-0.054218;-0.250819;0.098070;9.758392
0.038082;0.051563;0.121477;9.769291
0.158219;-0.578014;0.123348;9.753108
0.196653;-0.193165;0.133762;9.765265
0.212409;0.040895;0.138520;9.770560
0.206305;0.266656;0.138778;9.780216
0.192448;-0.266678;0.125276;9.788004
0.160772;-0.051467;0.117366;9.775252
0.130450;0.184240;0.106223;9.778699
0.106027;0.309567;0.092657;9.788913
0.089288;0.363661;0.077088;9.798852
0.079063;0.463648;0.060554;9.809674
0.077880;-0.220929;0.038793;9.780514
0.081628;0.022672;0.021060;9.783395
0.088626;0.124784;0.003801;9.787506
0.096871;0.219598;-0.013863;9.791516
0.092713;-0.484808;-0.031458;9.750229
0.101225;-0.127713;-0.047638;9.759574
0.106865;0.049059;-0.062968;9.766905
0.111281;0.152656;-0.076730;9.770808
0.116343;0.286535;-0.089564;9.781070
0.097040;-0.340439;-0.095662;9.755335
0.103848;-0.058301;-0.106587;9.760560
0.106352;0.014941;-0.114697;9.766892
0.109050;0.129505;-0.122005;9.774309
0.115054;0.264880;-0.129357;9.784785
0.086562;-0.422607;-0.122664;9.751860
0.097277;-0.076203;-0.129910;9.760742
0.105861;0.099539;-0.135218;9.771068
0.118373;0.362163;-0.142614;9.785338
0.086140;-0.326526;-0.130662;9.753028
0.089359;-0.216350;-0.133471;9.741515
0.101679;0.071532;-0.139736;9.759019
0.106793;0.170266;-0.143078;9.768818
0.108498;0.181312;-0.144442;9.776361
0.113054;0.237834;-0.147504;9.786623
0.086151;-0.247771;-0.134121;9.752964
0.095447;-0.066451;-0.137286;9.765264
0.105289;0.128230;-0.141543;9.776531
0.118896;0.361431;-0.149114;9.791488
0.081278;-0.358439;-0.132153;9.753716
0.095245;-0.069777;-0.139171;9.763488
0.106647;0.097440;-0.145889;9.779112
0.118281;0.268519;-0.153157;9.792153
0.119951;0.244834;-0.156357;9.797395
0.121712;0.216574;-0.159663;9.801571
0.095325;-0.158480;-0.146236;9.766215
0.106144;-0.010006;-0.152684;9.774887
0.115228;0.130977;-0.159047;9.782751
0.121713;0.197894;-0.164591;9.791589
0.084569;-0.361627;-0.149252;9.758366
0.104842;-0.040612;-0.159776;9.772652
0.119666;0.129493;-0.168858;9.784737
0.136302;0.299454;-0.180305;9.798213
0.146010;0.328333;-0.189832;9.809371
0.095162;-0.401710;-0.171876;9.762024
0.116086;-0.158607;-0.184534;9.773596
0.144083;0.073880;-0.201365;9.793912
0.162063;0.167282;-0.214503;9.802297
0.180189;0.218303;-0.229021;9.814598
0.144305;-0.206698;-0.220137;9.787084
0.174535;-0.039040;-0.239384;9.803691
0.195615;0.116670;-0.262469;9.818728
0.206709;0.217640;-0.287391;9.834001
0.095551;-0.537332;-0.264398;9.793340
0.119316;-0.228449;-0.291307;9.810079
0.150214;-0.004158;-0.320986;9.827758
0.182920;0.191650;-0.353102;9.841617
0.203916;0.182219;-0.377064;9.852939
