454.987060;455.701990;461.798894;454.208030
451.605299;456.323767;462.807170;454.955136
451.265421;456.861461;462.622452;455.225468
471.742281;459.076129;437.582598;455.375313
453.224391;459.083738;456.242429;456.367996
448.252955;459.580469;460.973698;456.924547
448.490996;460.206403;460.349531;457.301080
470.053441;461.582249;435.337073;457.116859
451.199475;461.361911;454.656581;457.942274
449.521869;461.564012;456.387587;458.352747
447.216453;461.676841;459.096637;458.627174
449.006256;461.809822;457.578089;458.792823
460.425484;461.856912;444.167302;458.351253
451.172371;461.567228;454.489148;458.504676
449.868247;461.372596;456.621345;458.438677
449.735240;461.241265;457.699829;458.260859
460.594247;461.036494;445.406211;457.471054
452.404934;460.390506;455.074702;457.346853
450.626513;460.053650;458.137492;457.073492
449.722280;459.715883;460.363936;456.778911
450.266614;459.325275;461.348559;456.463792
453.837168;458.760818;456.870650;455.549410
452.888623;458.291764;459.145792;455.375094
451.517291;457.856451;462.089781;455.038536
452.160274;457.465267;462.852654;454.629614
465.770822;457.464853;448.175771;453.423925
452.762019;456.393782;463.225411;453.649307
454.494238;456.071725;462.606028;453.263754
455.803690;455.694284;462.720555;452.923374
467.444003;455.988076;449.248393;451.691097
456.731713;454.838377;461.901207;452.065763
456.256466;454.478532;463.457309;451.839490
457.870257;454.246379;463.104400;451.446724
457.778742;453.776438;464.683186;451.121942
457.467709;452.981628;467.006913;450.789493
462.499141;453.733468;460.158760;450.114159
458.962841;452.908409;465.079931;450.240145
456.029357;451.199255;470.644617;450.066067
457.169393;450.470755;471.998674;449.361610
479.910418;455.104775;446.598742;445.936599
465.320891;452.361377;463.717161;446.740697
462.387961;451.578423;468.385784;446.504114
460.512379;450.755754;471.698007;446.649155
462.974219;451.023689;470.010535;446.301842
484.271798;456.547027;441.742538;444.802609
465.360346;453.478923;462.590257;447.482804
460.338458;452.780258;466.950100;449.230135
459.046060;452.944950;467.729066;450.141619
459.729105;453.424775;466.207829;451.137974
462.345838;454.340346;462.131604;452.015024
457.033071;454.325196;462.906230;455.723007
456.180051;454.029189;463.964380;456.024849
455.358860;454.296418;465.773504;455.574140
455.277166;454.423809;467.655235;454.612009
468.802915;459.827580;449.838132;453.162000
457.975418;456.426951;464.610686;452.995141
457.865095;455.477309;467.258065;452.166228
459.495994;454.567884;468.449268;451.123082
460.239075;453.116017;471.060767;450.134675
467.513832;456.289910;458.686479;450.053365
464.169581;454.293375;464.242278;450.446604
460.501741;451.928878;470.863272;450.529752
462.299799;451.214004;470.964828;449.742929
464.560059;451.216603;469.767333;449.060390
468.566803;454.760063;459.745136;449.464390
462.183069;452.467077;468.370253;450.314141
459.814870;450.750813;472.949415;450.311096
461.607772;450.973447;471.898821;449.817736
462.913277;451.235920;471.149815;449.544090
469.543527;455.488127;457.297220;449.965264
462.908944;454.183342;464.500675;451.111980
460.693622;454.163711;466.709138;451.700937
457.264618;452.849838;471.972904;452.161070
460.723756;453.927541;467.920133;451.951270
466.229716;458.654071;452.523391;453.129363
456.068303;456.219494;464.857637;454.687358
456.559023;456.644996;464.229471;454.857661
455.939860;456.954814;464.974581;455.117749
454.988821;456.652808;467.091339;455.317262
467.365304;462.267903;445.350466;455.509693
455.775295;460.129549;458.822191;457.067575
453.129680;459.623375;462.036383;457.573079
453.866795;459.996079;461.105666;457.694535
453.859897;460.124600;461.483864;457.778581
469.788988;465.442517;436.812202;457.379373
451.914969;461.693650;458.367688;459.370586
451.322726;461.560864;459.223481;459.311994
449.515494;461.153198;462.012259;459.349992
451.588024;460.833102;461.514802;458.709797
453.754183;461.015970;459.914523;458.382550
